epoch,train_loss,train_acc,val_loss,val_acc
1,1.4444472710141667,0.47996228194248,1.4103758639477668,0.4988994864269993
2,1.3838577161658847,0.5242809995285242,1.3517084490789355,0.5480557593543653
3,1.349486318021268,0.5525695426685525,1.3643659507187516,0.5348495964783566
4,1.3380951523949436,0.5635706427785636,1.316931434265411,0.5898752751283932
5,1.328884952869802,0.5719000471475719,1.3655724335661374,0.5348495964783566
6,1.3271501964880539,0.5744145843155745,1.3474901467671048,0.5517241379310345
7,1.320141368104886,0.581015244381581,1.3054410405484351,0.5972120322817315
8,1.307850943390311,0.5945308816595946,1.2974598811815,0.6052824651504035
9,1.306896842071213,0.595002357378595,1.2965606982797186,0.6052824651504035
10,1.3051442662518897,0.5961024673895962,1.295387904607279,0.6060161408657373
11,1.3034032624640517,0.5978312116925978,1.2959636872250284,0.6096845194424064
12,1.3028747118176969,0.5990884802765991,1.2950708491786473,0.6133528980190756
13,1.3018301753489716,0.6019173345906019,1.2955860825732448,0.6089508437270726
14,1.3009651112103076,0.5998742731415999,1.2925279981846856,0.6111518708730741
15,1.3016673987642056,0.6008172245796009,1.292508702634978,0.6148202494497432
16,1.2993669499958271,0.6036460788936037,1.292699520586172,0.6133528980190756
17,1.3006092103869402,0.6011315417256011,1.2925156890165255,0.6133528980190756
18,1.3004593688812567,0.6001885902876002,1.2923118572242105,0.6140865737344093
19,1.3006089553506273,0.6011315417256011,1.292255488809906,0.615553925165077
20,1.3021136518171443,0.6006600660066007,1.2922922523250846,0.6148202494497432
