epoch,train_loss,train_acc,val_loss,val_acc
1,1.424539735402286,0.47823353763947823,1.4257423581223407,0.47909024211298606
2,1.42204146517835,0.4827911362564828,1.4257423581223407,0.47909024211298606
3,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
4,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
5,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
6,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
7,1.422041465403167,0.4827911362564828,1.4257423581223407,0.47909024211298606
8,1.4220414652720237,0.4827911362564828,1.4257423581223407,0.47909024211298606
9,1.4220414653656974,0.4827911362564828,1.4257423581223407,0.47909024211298606
10,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
11,1.4220414653656974,0.4827911362564828,1.4257423581223407,0.47909024211298606
12,1.422041465403167,0.4827911362564828,1.4257423581223407,0.47909024211298606
13,1.422041465234554,0.4827911362564828,1.4257423581223407,0.47909024211298606
14,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
15,1.422041465403167,0.4827911362564828,1.4257423581223407,0.47909024211298606
16,1.422041464916063,0.4827911362564828,1.4257423581223407,0.47909024211298606
17,1.4220414655343103,0.4827911362564828,1.4257423581223407,0.47909024211298606
18,1.422041465403167,0.4827911362564828,1.4257423581223407,0.47909024211298606
19,1.4220414654406366,0.4827911362564828,1.4257423581223407,0.47909024211298606
20,1.4220414653656974,0.4827911362564828,1.4257423581223407,0.47909024211298606
