epoch,train_loss,train_acc,val_loss,val_acc
1,1.4247726998238486,0.47776206192047777,1.4257423581223407,0.47909024211298606
2,1.4220414653656974,0.4827911362564828,1.4257423581223407,0.47909024211298606
3,1.42204146517835,0.4827911362564828,1.4257423581223407,0.47909024211298606
4,1.4220414652720237,0.4827911362564828,1.4257423581223407,0.47909024211298606
5,1.422041465403167,0.4827911362564828,1.4257423581223407,0.47909024211298606
6,1.4220414653094933,0.4827911362564828,1.4257423581223407,0.47909024211298606
7,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
8,1.4220414655905147,0.4827911362564828,1.4257423581223407,0.47909024211298606
9,1.4220414652720237,0.4827911362564828,1.4257423581223407,0.47909024211298606
10,1.4220414653094933,0.4827911362564828,1.4257423581223407,0.47909024211298606
11,1.42204146517835,0.4827911362564828,1.4257423581223407,0.47909024211298606
12,1.4220414655905147,0.4827911362564828,1.4257423581223407,0.47909024211298606
13,1.4220414652720237,0.4827911362564828,1.4257423581223407,0.47909024211298606
14,1.422041465403167,0.4827911362564828,1.4257423581223407,0.47909024211298606
15,1.4220414653094933,0.4827911362564828,1.4257423581223407,0.47909024211298606
16,1.4220414653656974,0.4827911362564828,1.4257423581223407,0.47909024211298606
17,1.4220414654593714,0.4827911362564828,1.4257423581223407,0.47909024211298606
18,1.4220414652158193,0.4827911362564828,1.4257423581223407,0.47909024211298606
19,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
20,1.4220414654968407,0.4827911362564828,1.4257423581223407,0.47909024211298606
