epoch,train_loss,train_acc,val_loss,val_acc
1,1.4827949800863032,0.47964796479647964,1.3725172728190769,0.5656639765223771
2,1.3518446112098736,0.5706427785635706,1.3346155189190905,0.5656639765223771
3,1.3298114869610687,0.5767719629105768,1.3208538825601142,0.5920763022743947
4,1.3162536724322287,0.6045890303316046,1.3097069650035698,0.6052824651504035
5,1.3053288118243125,0.6188904604746189,1.299775071032154,0.6140865737344093
6,1.2969297989160782,0.624076693383624,1.2885848433325944,0.6368305209097579
7,1.2878692256342066,0.630991670595631,1.2794795555834024,0.6397652237710931
8,1.2818973809504086,0.6423070878516423,1.280863624588147,0.6353631694790902
9,1.2782525544119354,0.6441929907276442,1.280392195928298,0.6412325752017608
10,1.2796763993463631,0.6446644664466447,1.2780811675576191,0.6471019809244314
11,1.2781989137725074,0.6457645764576457,1.2772336211697808,0.640498899486427
12,1.2782805142641704,0.6471790036146472,1.2769525763923775,0.6419662509170947
13,1.279345390351898,0.6435643564356436,1.2722948837700085,0.6544387380777696
14,1.2758617594091093,0.6454502593116455,1.2741249825092071,0.6478356566397653
15,1.2750889215007737,0.6498506993556499,1.2747313001098128,0.6412325752017608
16,1.2758016209547651,0.6454502593116455,1.2760183926636213,0.6441672780630961
17,1.2757903185539718,0.6465503693226465,1.2751709235038113,0.6456346294937637
18,1.274115281042842,0.6523652365236524,1.2763148095794925,0.6390315480557593
19,1.2765887961079634,0.6459217350306459,1.273711134734962,0.6500366837857667
20,1.2753502513446955,0.6470218450416471,1.274695730436749,0.6471019809244314
