epoch,train_loss,train_acc,val_loss,val_acc
1,1.5942911044730343,0.4214992927864215,1.5773734771759302,0.47909024211298606
2,1.5340812351462714,0.4827911362564828,1.4600273190573219,0.47909024211298606
3,1.433233132756545,0.4827911362564828,1.422021349650136,0.47909024211298606
4,1.4194868310487403,0.4827911362564828,1.419296981740855,0.47909024211298606
5,1.4160243408795743,0.4827911362564828,1.4173086400602288,0.47909024211298606
6,1.4136515187894925,0.4827911362564828,1.415460503197556,0.47909024211298606
7,1.4115489706497757,0.4827911362564828,1.4137639720389183,0.47909024211298606
8,1.4109925036720372,0.4829482948294829,1.4136073248227203,0.47909024211298606
9,1.4105641319750615,0.4835769291214836,1.4134558957023649,0.47909024211298606
10,1.4103855721215754,0.4837340876944837,1.4132993540515466,0.47909024211298606
11,1.4107525442337139,0.48451988055948453,1.4131552309825504,0.47909024211298606
12,1.40980155331598,0.48514851485148514,1.4129979272843807,0.47909024211298606
13,1.4101931475513896,0.4857771491434858,1.4128601345522651,0.47909024211298606
14,1.4099617221905116,0.4864057834354864,1.412721082294853,0.48202494497432136
15,1.409145049660644,0.48797736916548795,1.41270550576012,0.4827586206896552
16,1.4100934256927296,0.4868772591544869,1.4126924637565696,0.4827586206896552
17,1.4095557278551134,0.4876630520194877,1.4126774850175037,0.483492296404989
18,1.4102490208123852,0.4875058934464875,1.4126648033531115,0.483492296404989
19,1.409565116200229,0.48530567342448533,1.4126503281267968,0.4842259721203228
20,1.4094999568109783,0.48672010058148674,1.41263558054705,0.4842259721203228
